Trip Duration,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender
256,8/1/16 15:38,8/1/16 15:42,3183,Exchange Place,40.7162469,-74.0334588,3185,City Hall,40.7177325,-74.043845,24507,Subscriber,1979,1
1163,8/1/16 15:41,8/1/16 16:01,3273,Manila & 1st,40.72165072,-74.04288411,3206,Hilltop,40.7311689,-74.0575736,24584,Subscriber,1978,1
207,8/1/16 15:46,8/1/16 15:49,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,24481,Subscriber,1988,2
387,8/1/16 15:54,8/1/16 16:01,3195,Sip Ave,40.73074263,-74.06378388,3281,Leonard Gordon Park,40.74590997,-74.05727148,24517,Subscriber,1980,1
1340,8/1/16 15:54,8/1/16 16:17,3202,Newport PATH,40.7272235,-74.0337589,3185,City Hall,40.7177325,-74.043845,24555,Subscriber,1987,1
517,8/1/16 15:55,8/1/16 16:04,3215,Central Ave,40.7467299,-74.0492509,3212,Christ Hospital,40.73478582,-74.05044364,24523,Subscriber,1981,1
164,8/1/16 15:56,8/1/16 15:58,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,24532,Subscriber,1947,1
413,8/1/16 15:56,8/1/16 16:03,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,24496,Subscriber,1976,1
1632,8/1/16 15:58,8/1/16 16:25,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,24556,Customer,,0
244,8/1/16 15:59,8/1/16 16:03,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.7211236,-74.03805095,24459,Subscriber,1968,1
748,8/1/16 15:59,8/1/16 16:11,3199,Newport Pkwy,40.7287448,-74.0321082,3183,Exchange Place,40.7162469,-74.0334588,24614,Subscriber,,0
594,8/1/16 16:00,8/1/16 16:10,3183,Exchange Place,40.7162469,-74.0334588,3192,Liberty Light Rail,40.7112423,-74.0557013,24411,Subscriber,1975,1
748,8/1/16 16:00,8/1/16 16:13,3195,Sip Ave,40.73074263,-74.06378388,3203,Hamilton Park,40.72759597,-74.04424731,24400,Subscriber,1979,1
154,8/1/16 16:02,8/1/16 16:04,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,24532,Subscriber,1947,1
299,8/1/16 16:04,8/1/16 16:09,3185,City Hall,40.7177325,-74.043845,3183,Exchange Place,40.7162469,-74.0334588,24507,Subscriber,1979,1
289,8/1/16 16:05,8/1/16 16:10,3186,Grove St PATH,40.71958612,-74.04311746,3267,Morris Canal,40.71241882,-74.03852552,24449,Subscriber,1954,1
236,8/1/16 16:05,8/1/16 16:09,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,24448,Subscriber,1984,1
267,8/1/16 16:07,8/1/16 16:11,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,24496,Subscriber,1989,2
3192,8/1/16 16:09,8/1/16 17:02,3199,Newport Pkwy,40.7287448,-74.0321082,3186,Grove St PATH,40.71958612,-74.04311746,24515,Subscriber,1963,1
590,8/1/16 16:10,8/1/16 16:20,3184,Paulus Hook,40.7141454,-74.0335519,3279,Dixon Mills,40.72163014,-74.04996783,24643,Subscriber,1982,1
395,8/1/16 16:14,8/1/16 16:21,3198,Heights Elevator,40.74871595,-74.0404433,3197,North St,40.752559,-74.044725,24378,Subscriber,1993,1
2322,8/1/16 16:14,8/1/16 16:53,3197,North St,40.752559,-74.044725,3198,Heights Elevator,40.74871595,-74.0404433,24465,Subscriber,1991,2
858,8/1/16 16:15,8/1/16 16:29,3194,McGinley Square,40.72533993,-74.06762213,3183,Exchange Place,40.7162469,-74.0334588,24691,Subscriber,1977,1
325,8/1/16 16:17,8/1/16 16:23,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,24630,Subscriber,1981,1
257,8/1/16 16:19,8/1/16 16:23,3198,Heights Elevator,40.74871595,-74.0404433,3215,Central Ave,40.7467299,-74.0492509,24485,Subscriber,1976,1
257,8/1/16 16:22,8/1/16 16:27,3184,Paulus Hook,40.7141454,-74.0335519,3276,Marin Light Rail,40.71458404,-74.04281706,24606,Subscriber,1984,1
2088,8/1/16 16:24,8/1/16 16:58,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,24544,Subscriber,1976,2
691,8/1/16 16:25,8/1/16 16:37,3206,Hilltop,40.7311689,-74.0575736,3281,Leonard Gordon Park,40.74590997,-74.05727148,24584,Subscriber,1984,1
347,8/1/16 16:25,8/1/16 16:31,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,24390,Subscriber,1983,2
305,8/1/16 16:26,8/1/16 16:31,3187,Warren St,40.7211236,-74.03805095,3267,Morris Canal,40.71241882,-74.03852552,24459,Subscriber,1968,1
2398,8/1/16 16:27,8/1/16 17:07,3202,Newport PATH,40.7272235,-74.0337589,3202,Newport PATH,40.7272235,-74.0337589,24721,Subscriber,1953,1
687,8/1/16 16:28,8/1/16 16:40,3183,Exchange Place,40.7162469,-74.0334588,3276,Marin Light Rail,40.71458404,-74.04281706,24556,Customer,,0
520,8/1/16 16:29,8/1/16 16:38,3183,Exchange Place,40.7162469,-74.0334588,3220,5 Corners Library,40.73496102,-74.05950308,24622,Subscriber,1981,2
829,8/1/16 16:31,8/1/16 16:45,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3183,Exchange Place,40.7162469,-74.0334588,24511,Subscriber,1989,2
346,8/1/16 16:32,8/1/16 16:37,3212,Christ Hospital,40.73478582,-74.05044364,3210,Pershing Field,40.74267714,-74.05178863,24523,Subscriber,1981,1
311,8/1/16 16:35,8/1/16 16:40,3187,Warren St,40.7211236,-74.03805095,3202,Newport PATH,40.7272235,-74.0337589,24706,Subscriber,1983,1
793,8/1/16 16:35,8/1/16 16:49,3193,Lincoln Park,40.7246051,-74.07840595,3205,JC Medical Center,40.71653978,-74.04963791,24446,Subscriber,1954,2
94,8/1/16 16:35,8/1/16 16:37,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,24635,Subscriber,1990,1
760,8/1/16 16:37,8/1/16 16:49,3275,Columbus Drive,40.7183552,-74.03891444,3207,Oakland Ave,40.7376037,-74.0524783,24645,Subscriber,1989,1
1478,8/1/16 16:38,8/1/16 17:03,3267,Morris Canal,40.71241882,-74.03852552,3267,Morris Canal,40.71241882,-74.03852552,24561,Subscriber,1990,1
150,8/1/16 16:40,8/1/16 16:42,3186,Grove St PATH,40.71958612,-74.04311746,3211,Newark Ave,40.72152515,-74.04630454,24387,Subscriber,1989,1
631,8/1/16 16:40,8/1/16 16:51,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3183,Exchange Place,40.7162469,-74.0334588,24435,Subscriber,1984,1
181,8/1/16 16:41,8/1/16 16:44,3186,Grove St PATH,40.71958612,-74.04311746,3187,Warren St,40.7211236,-74.03805095,24575,Subscriber,1978,1
417,8/1/16 16:42,8/1/16 16:49,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,24630,Subscriber,1981,1
1670,8/1/16 16:44,8/1/16 17:12,3215,Central Ave,40.7467299,-74.0492509,3202,Newport PATH,40.7272235,-74.0337589,24485,Subscriber,1992,2
639,8/1/16 16:44,8/1/16 16:55,3197,North St,40.752559,-74.044725,3195,Sip Ave,40.73074263,-74.06378388,24505,Subscriber,1978,1
316,8/1/16 16:45,8/1/16 16:50,3195,Sip Ave,40.73074263,-74.06378388,3201,Dey St,40.737711,-74.066921,24631,Subscriber,1962,1
553,8/1/16 16:45,8/1/16 16:54,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24660,Subscriber,1986,2
544,8/1/16 16:45,8/1/16 16:54,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,24580,Subscriber,1984,1
406,8/1/16 16:46,8/1/16 16:53,3202,Newport PATH,40.7272235,-74.0337589,3211,Newark Ave,40.72152515,-74.04630454,24664,Subscriber,1988,1
751,8/1/16 16:46,8/1/16 16:59,3183,Exchange Place,40.7162469,-74.0334588,3202,Newport PATH,40.7272235,-74.0337589,24614,Subscriber,1964,1
213,8/1/16 16:46,8/1/16 16:50,3185,City Hall,40.7177325,-74.043845,3205,JC Medical Center,40.71653978,-74.04963791,24555,Subscriber,1980,1
1082,8/1/16 16:47,8/1/16 17:05,3211,Newark Ave,40.72152515,-74.04630454,3214,Essex Light Rail,40.7127742,-74.0364857,24387,Customer,,0
187,8/1/16 16:52,8/1/16 16:55,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,24663,Subscriber,1978,1
79,8/1/16 16:54,8/1/16 16:56,3184,Paulus Hook,40.7141454,-74.0335519,3183,Exchange Place,40.7162469,-74.0334588,24457,Subscriber,1989,1
568,8/1/16 16:55,8/1/16 17:05,3184,Paulus Hook,40.7141454,-74.0335519,3278,Monmouth and 6th,40.72568548,-74.04879034,24467,Subscriber,1979,1
778,8/1/16 16:56,8/1/16 17:09,3188,NJCU,40.7101087,-74.0858489,3205,JC Medical Center,40.71653978,-74.04963791,24678,Subscriber,1963,1
262,8/1/16 16:57,8/1/16 17:02,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24589,Subscriber,1974,2
527,8/1/16 17:00,8/1/16 17:09,3183,Exchange Place,40.7162469,-74.0334588,3199,Newport Pkwy,40.7287448,-74.0321082,24528,Subscriber,1984,2
849,8/1/16 17:02,8/1/16 17:17,3186,Grove St PATH,40.71958612,-74.04311746,3207,Oakland Ave,40.7376037,-74.0524783,24515,Subscriber,1991,1
1523,8/1/16 17:03,8/1/16 17:29,3202,Newport PATH,40.7272235,-74.0337589,3193,Lincoln Park,40.7246051,-74.07840595,24563,Subscriber,1985,1
103,8/1/16 17:05,8/1/16 17:07,3183,Exchange Place,40.7162469,-74.0334588,3184,Paulus Hook,40.7141454,-74.0335519,24435,Subscriber,1981,1
616,8/1/16 17:06,8/1/16 17:16,3278,Monmouth and 6th,40.72568548,-74.04879034,3276,Marin Light Rail,40.71458404,-74.04281706,24705,Subscriber,1985,2
1089,8/1/16 17:06,8/1/16 17:24,3196,Riverview Park,40.7443187,-74.0439909,3201,Dey St,40.737711,-74.066921,24709,Subscriber,1960,1
287,8/1/16 17:07,8/1/16 17:12,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24674,Subscriber,1967,1
299,8/1/16 17:07,8/1/16 17:12,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.72759597,-74.04424731,24723,Subscriber,1983,1
407,8/1/16 17:08,8/1/16 17:15,3184,Paulus Hook,40.7141454,-74.0335519,3185,City Hall,40.7177325,-74.043845,24667,Subscriber,1957,1
258,8/1/16 17:08,8/1/16 17:12,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,24401,Subscriber,1952,1
474,8/1/16 17:08,8/1/16 17:16,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,24590,Subscriber,1972,1
1309,8/1/16 17:08,8/1/16 17:30,3195,Sip Ave,40.73074263,-74.06378388,3195,Sip Ave,40.73074263,-74.06378388,24463,Subscriber,1988,1
453,8/1/16 17:08,8/1/16 17:16,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,24403,Subscriber,1983,1
89,8/1/16 17:08,8/1/16 17:10,3184,Paulus Hook,40.7141454,-74.0335519,3183,Exchange Place,40.7162469,-74.0334588,24435,Subscriber,1983,1
313,8/1/16 17:09,8/1/16 17:14,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,24507,Subscriber,1983,2
517,8/1/16 17:09,8/1/16 17:18,3183,Exchange Place,40.7162469,-74.0334588,3279,Dixon Mills,40.72163014,-74.04996783,24418,Subscriber,1984,1
804,8/1/16 17:10,8/1/16 17:23,3214,Essex Light Rail,40.7127742,-74.0364857,3192,Liberty Light Rail,40.7112423,-74.0557013,24583,Subscriber,1961,2
156,8/1/16 17:10,8/1/16 17:12,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,24614,Subscriber,1964,1
482,8/1/16 17:12,8/1/16 17:20,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24572,Subscriber,1983,1
206,8/1/16 17:13,8/1/16 17:17,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,24655,Subscriber,1980,1
1703,8/1/16 17:14,8/1/16 17:42,3186,Grove St PATH,40.71958612,-74.04311746,3186,Grove St PATH,40.71958612,-74.04311746,24662,Subscriber,1966,1
590,8/1/16 17:14,8/1/16 17:24,3184,Paulus Hook,40.7141454,-74.0335519,3199,Newport Pkwy,40.7287448,-74.0321082,24712,Subscriber,1976,1
666,8/1/16 17:15,8/1/16 17:26,3186,Grove St PATH,40.71958612,-74.04311746,3183,Exchange Place,40.7162469,-74.0334588,24595,Customer,,0
236,8/1/16 17:15,8/1/16 17:19,3267,Morris Canal,40.71241882,-74.03852552,3183,Exchange Place,40.7162469,-74.0334588,24544,Subscriber,1980,2
239,8/1/16 17:16,8/1/16 17:20,3201,Dey St,40.737711,-74.066921,3195,Sip Ave,40.73074263,-74.06378388,24695,Subscriber,1973,1
315,8/1/16 17:16,8/1/16 17:21,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24430,Subscriber,1972,1
1371,8/1/16 17:16,8/1/16 17:39,3195,Sip Ave,40.73074263,-74.06378388,3183,Exchange Place,40.7162469,-74.0334588,24450,Customer,,0
543,8/1/16 17:18,8/1/16 17:27,3202,Newport PATH,40.7272235,-74.0337589,3184,Paulus Hook,40.7141454,-74.0335519,24525,Subscriber,1976,1
541,8/1/16 17:18,8/1/16 17:27,3202,Newport PATH,40.7272235,-74.0337589,3184,Paulus Hook,40.7141454,-74.0335519,24485,Subscriber,1979,1
221,8/1/16 17:19,8/1/16 17:23,3195,Sip Ave,40.73074263,-74.06378388,3194,McGinley Square,40.72533993,-74.06762213,24559,Subscriber,1977,1
676,8/1/16 17:21,8/1/16 17:32,3184,Paulus Hook,40.7141454,-74.0335519,3203,Hamilton Park,40.72759597,-74.04424731,24413,Subscriber,1992,1
320,8/1/16 17:21,8/1/16 17:26,3183,Exchange Place,40.7162469,-74.0334588,3276,Marin Light Rail,40.71458404,-74.04281706,24544,Subscriber,1982,1
580,8/1/16 17:21,8/1/16 17:31,3183,Exchange Place,40.7162469,-74.0334588,3199,Newport Pkwy,40.7287448,-74.0321082,24512,Subscriber,1989,2
306,8/1/16 17:23,8/1/16 17:28,3184,Paulus Hook,40.7141454,-74.0335519,3276,Marin Light Rail,40.71458404,-74.04281706,24698,Subscriber,1978,1
884,8/1/16 17:24,8/1/16 17:39,3183,Exchange Place,40.7162469,-74.0334588,3225,Baldwin at Montgomery,40.7236589,-74.0641943,24511,Subscriber,1989,2
255,8/1/16 17:26,8/1/16 17:30,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,24459,Subscriber,1975,2
970,8/1/16 17:26,8/1/16 17:42,3185,City Hall,40.7177325,-74.043845,3199,Newport Pkwy,40.7287448,-74.0321082,24403,Subscriber,1989,1
375,8/1/16 17:28,8/1/16 17:34,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,24526,Subscriber,1967,2
212,8/1/16 17:29,8/1/16 17:33,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,24448,Subscriber,1976,1
143,8/1/16 17:29,8/1/16 17:31,3185,City Hall,40.7177325,-74.043845,3276,Marin Light Rail,40.71458404,-74.04281706,24681,Subscriber,1981,1
333,8/1/16 17:29,8/1/16 17:35,3183,Exchange Place,40.7162469,-74.0334588,3186,Grove St PATH,40.71958612,-74.04311746,24405,Subscriber,1992,1
563,8/1/16 17:29,8/1/16 17:39,3195,Sip Ave,40.73074263,-74.06378388,3212,Christ Hospital,40.73478582,-74.05044364,24505,Subscriber,1982,2
4091,8/1/16 17:30,8/1/16 18:38,3273,Manila & 1st,40.72165072,-74.04288411,3273,Manila & 1st,40.72165072,-74.04288411,24560,Customer,,0
997,8/1/16 17:31,8/1/16 17:48,3184,Paulus Hook,40.7141454,-74.0335519,3220,5 Corners Library,40.73496102,-74.05950308,24485,Subscriber,1969,1
722,8/1/16 17:31,8/1/16 17:43,3195,Sip Ave,40.73074263,-74.06378388,3197,North St,40.752559,-74.044725,24687,Subscriber,1987,1
378,8/1/16 17:32,8/1/16 17:38,3185,City Hall,40.7177325,-74.043845,3203,Hamilton Park,40.72759597,-74.04424731,24667,Subscriber,1991,1
455,8/1/16 17:34,8/1/16 17:41,3202,Newport PATH,40.7272235,-74.0337589,3278,Monmouth and 6th,40.72568548,-74.04879034,24721,Customer,,0
566,8/1/16 17:36,8/1/16 17:45,3202,Newport PATH,40.7272235,-74.0337589,3209,Brunswick St,40.7241765,-74.0506564,24580,Subscriber,1978,1
461,8/1/16 17:36,8/1/16 17:43,3185,City Hall,40.7177325,-74.043845,3267,Morris Canal,40.71241882,-74.03852552,24649,Subscriber,1974,2
1194,8/1/16 17:36,8/1/16 17:56,3207,Oakland Ave,40.7376037,-74.0524783,3207,Oakland Ave,40.7376037,-74.0524783,24645,Subscriber,1991,1
321,8/1/16 17:36,8/1/16 17:42,3195,Sip Ave,40.73074263,-74.06378388,3225,Baldwin at Montgomery,40.7236589,-74.0641943,24500,Subscriber,1991,2
508,8/1/16 17:37,8/1/16 17:46,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,24596,Subscriber,1969,1
835,8/1/16 17:38,8/1/16 17:52,3202,Newport PATH,40.7272235,-74.0337589,3184,Paulus Hook,40.7141454,-74.0335519,24706,Subscriber,1986,1
184,8/1/16 17:38,8/1/16 17:42,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,24526,Subscriber,1975,1
669,8/1/16 17:39,8/1/16 17:50,3183,Exchange Place,40.7162469,-74.0334588,3270,Jersey & 6th St,40.72528911,-74.04557168,24595,Subscriber,1956,1
519,8/1/16 17:41,8/1/16 17:49,3195,Sip Ave,40.73074263,-74.06378388,3210,Pershing Field,40.74267714,-74.05178863,24695,Subscriber,1987,1
1495,8/1/16 17:41,8/1/16 18:06,3183,Exchange Place,40.7162469,-74.0334588,3211,Newark Ave,40.72152515,-74.04630454,24457,Subscriber,1967,1
138,8/1/16 17:42,8/1/16 17:44,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,24653,Subscriber,1960,1
1493,8/1/16 17:42,8/1/16 18:07,3278,Monmouth and 6th,40.72568548,-74.04879034,3278,Monmouth and 6th,40.72568548,-74.04879034,24390,Subscriber,1993,2
641,8/1/16 17:42,8/1/16 17:53,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,24405,Subscriber,1984,2
133,8/1/16 17:42,8/1/16 17:44,3270,Jersey & 6th St,40.72528911,-74.04557168,3211,Newark Ave,40.72152515,-74.04630454,24663,Subscriber,1987,2
690,8/1/16 17:42,8/1/16 17:54,3195,Sip Ave,40.73074263,-74.06378388,3191,Union St,40.7182113,-74.0836394,24463,Subscriber,1976,2
534,8/1/16 17:42,8/1/16 17:51,3195,Sip Ave,40.73074263,-74.06378388,3201,Dey St,40.737711,-74.066921,24548,Subscriber,1961,1
1437,8/1/16 17:43,8/1/16 18:07,3278,Monmouth and 6th,40.72568548,-74.04879034,3278,Monmouth and 6th,40.72568548,-74.04879034,24467,Subscriber,1990,1
604,8/1/16 17:43,8/1/16 17:53,3195,Sip Ave,40.73074263,-74.06378388,3201,Dey St,40.737711,-74.066921,24714,Subscriber,1988,1
221,8/1/16 17:43,8/1/16 17:47,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,24662,Subscriber,1986,2
384,8/1/16 17:44,8/1/16 17:50,3220,5 Corners Library,40.73496102,-74.05950308,3225,Baldwin at Montgomery,40.7236589,-74.0641943,24565,Subscriber,1985,1
3062,8/1/16 17:44,8/1/16 18:35,3183,Exchange Place,40.7162469,-74.0334588,3197,North St,40.752559,-74.044725,24450,Customer,,0
1623,8/1/16 17:45,8/1/16 18:12,3183,Exchange Place,40.7162469,-74.0334588,3201,Dey St,40.737711,-74.066921,24444,Subscriber,1979,1
301,8/1/16 17:45,8/1/16 17:50,3195,Sip Ave,40.73074263,-74.06378388,3225,Baldwin at Montgomery,40.7236589,-74.0641943,24482,Subscriber,1972,1
523,8/1/16 17:46,8/1/16 17:54,3184,Paulus Hook,40.7141454,-74.0335519,3186,Grove St PATH,40.71958612,-74.04311746,24525,Subscriber,1981,1
314,8/1/16 17:46,8/1/16 17:51,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,24625,Subscriber,1978,2
877,8/1/16 17:46,8/1/16 18:01,3196,Riverview Park,40.7443187,-74.0439909,3199,Newport Pkwy,40.7287448,-74.0321082,24441,Subscriber,1965,1
1507,8/1/16 17:46,8/1/16 18:12,3183,Exchange Place,40.7162469,-74.0334588,3201,Dey St,40.737711,-74.066921,24691,Subscriber,1988,1
797,8/1/16 17:47,8/1/16 18:00,3183,Exchange Place,40.7162469,-74.0334588,3187,Warren St,40.7211236,-74.03805095,24409,Customer,,0
98,8/1/16 17:47,8/1/16 17:49,3272,Jersey & 3rd,40.72333159,-74.04595256,3273,Manila & 1st,40.72165072,-74.04288411,24670,Subscriber,1984,1
846,8/1/16 17:48,8/1/16 18:02,3202,Newport PATH,40.7272235,-74.0337589,3210,Pershing Field,40.74267714,-74.05178863,24395,Subscriber,1990,1
643,8/1/16 17:48,8/1/16 17:59,3205,JC Medical Center,40.71653978,-74.04963791,3203,Hamilton Park,40.72759597,-74.04424731,24446,Subscriber,1978,1
170,8/1/16 17:48,8/1/16 17:51,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,24394,Subscriber,1980,1
294,8/1/16 17:48,8/1/16 17:53,3195,Sip Ave,40.73074263,-74.06378388,3225,Baldwin at Montgomery,40.7236589,-74.0641943,24654,Subscriber,1991,1
1437,8/1/16 17:49,8/1/16 18:13,3183,Exchange Place,40.7162469,-74.0334588,3215,Central Ave,40.7467299,-74.0492509,24449,Subscriber,1983,1
1431,8/1/16 17:49,8/1/16 18:13,3183,Exchange Place,40.7162469,-74.0334588,3199,Newport Pkwy,40.7287448,-74.0321082,24435,Subscriber,1985,1
331,8/1/16 17:49,8/1/16 17:55,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,24667,Subscriber,1983,1
255,8/1/16 17:50,8/1/16 17:54,3187,Warren St,40.7211236,-74.03805095,3186,Grove St PATH,40.71958612,-74.04311746,24562,Subscriber,1985,1
522,8/1/16 17:51,8/1/16 17:59,3202,Newport PATH,40.7272235,-74.0337589,3183,Exchange Place,40.7162469,-74.0334588,24660,Subscriber,1976,2
376,8/1/16 17:51,8/1/16 17:57,3183,Exchange Place,40.7162469,-74.0334588,3267,Morris Canal,40.71241882,-74.03852552,24379,Subscriber,1971,1
232,8/1/16 17:52,8/1/16 17:56,3187,Warren St,40.7211236,-74.03805095,3272,Jersey & 3rd,40.72333159,-74.04595256,24641,Subscriber,1974,1
699,8/1/16 17:52,8/1/16 18:04,3195,Sip Ave,40.73074263,-74.06378388,3215,Central Ave,40.7467299,-74.0492509,24689,Subscriber,1980,1
203,8/1/16 17:55,8/1/16 17:58,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,24525,Subscriber,1984,1
252,8/1/16 17:55,8/1/16 18:00,3186,Grove St PATH,40.71958612,-74.04311746,3276,Marin Light Rail,40.71458404,-74.04281706,24562,Subscriber,1986,2
739,8/1/16 17:55,8/1/16 18:08,3184,Paulus Hook,40.7141454,-74.0335519,3203,Hamilton Park,40.72759597,-74.04424731,24706,Subscriber,,0
1991,8/1/16 17:56,8/1/16 18:29,3183,Exchange Place,40.7162469,-74.0334588,3196,Riverview Park,40.7443187,-74.0439909,24412,Subscriber,1983,1
488,8/1/16 17:56,8/1/16 18:04,3183,Exchange Place,40.7162469,-74.0334588,3199,Newport Pkwy,40.7287448,-74.0321082,24470,Subscriber,1986,2
212,8/1/16 17:56,8/1/16 18:00,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,24491,Subscriber,1980,1
860,8/1/16 17:56,8/1/16 18:11,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,24667,Subscriber,1990,1
665,8/1/16 17:57,8/1/16 18:08,3199,Newport Pkwy,40.7287448,-74.0321082,3183,Exchange Place,40.7162469,-74.0334588,24419,Subscriber,1979,1
326,8/1/16 17:58,8/1/16 18:03,3186,Grove St PATH,40.71958612,-74.04311746,3205,JC Medical Center,40.71653978,-74.04963791,24392,Subscriber,1989,1
159,8/1/16 17:58,8/1/16 18:01,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,24461,Subscriber,1968,1
140,8/1/16 17:58,8/1/16 18:00,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,24403,Subscriber,1986,1
575,8/1/16 17:58,8/1/16 18:07,3186,Grove St PATH,40.71958612,-74.04311746,3225,Baldwin at Montgomery,40.7236589,-74.0641943,24617,Subscriber,1987,2
211,8/1/16 17:58,8/1/16 18:02,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,24389,Subscriber,1985,1
990,8/1/16 17:59,8/1/16 18:15,3183,Exchange Place,40.7162469,-74.0334588,3203,Hamilton Park,40.72759597,-74.04424731,24544,Subscriber,1956,1
317,8/1/16 17:59,8/1/16 18:04,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24614,Subscriber,1987,1
366,8/1/16 17:59,8/1/16 18:05,3183,Exchange Place,40.7162469,-74.0334588,3213,Van Vorst Park,40.71848892,-74.04772663,24501,Subscriber,1980,1
420,8/1/16 17:59,8/1/16 18:06,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,24704,Subscriber,1975,1
195,8/1/16 18:00,8/1/16 18:03,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,24697,Subscriber,1984,1
520,8/1/16 18:00,8/1/16 18:09,3187,Warren St,40.7211236,-74.03805095,3275,Columbus Drive,40.7183552,-74.03891444,24575,Subscriber,1994,1
455,8/1/16 18:01,8/1/16 18:09,3192,Liberty Light Rail,40.7112423,-74.0557013,3276,Marin Light Rail,40.71458404,-74.04281706,24583,Subscriber,1976,1
400,8/1/16 18:01,8/1/16 18:08,3183,Exchange Place,40.7162469,-74.0334588,3276,Marin Light Rail,40.71458404,-74.04281706,24628,Subscriber,1990,1
